Position,Category,Brand,Colour,Product Name,Current Price,Original Price,Discount,Product Link,Main Image,Main Image Alt,Swatch Image 1,Swatch Alt 1,Swatch Image 2,Swatch Alt 2
360,Dresses,Dorothy Perkins,,Petite Floral Poplin Square Neck Midi Dress,£29.40,£49.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-poplin-square-neck-midi-dress_bqq16757?colour=floral,https://mediahub.debenhams.com/bqq16757_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Floral Poplin Square Neck Midi Dress floral,,,,
361,Dresses,Dorothy Perkins,,Petite Scoop Neck Sleeveless Midi Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-scoop-neck-sleeveless-midi-dress_bqq17565?colour=floral,https://mediahub.debenhams.com/bqq17565_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Scoop Neck Sleeveless Midi Dress floral,,,,
362,Shorts,Dorothy Perkins,,Petite Utility Short,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-utility-short_bqq16564?colour=khaki,https://mediahub.debenhams.com/bqq16564_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Utility Short khaki,,,,
363,Coats & Jackets,Dorothy Perkins,,Petite Linen Look Waistcoat,£29.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-linen-look-waistcoat_bqq15784?colour=camel,https://mediahub.debenhams.com/bqq15784_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Linen Look Waistcoat camel,,,,
364,Trousers,Dorothy Perkins,,Petite Button Front Ankle Grzer Trouser,£35.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-front-ankle-grzer-trouser_bqq20094?colour=black,https://mediahub.debenhams.com/bqq20094_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Button Front Ankle Grzer Trouser black,https://mediahub.debenhams.com/bqq20094_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq20094_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
365,Trousers,Dorothy Perkins,,Petite Elasticated Waist Straight Leg Trouser,£35.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-elasticated-waist-straight-leg-trouser_bqq20092?colour=black,https://mediahub.debenhams.com/bqq20092_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Elasticated Waist Straight Leg Trouser black,https://mediahub.debenhams.com/bqq20092_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq20092_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
366,Jeans,Dorothy Perkins,,Petite Side Split Stretch Flared Jeans,£13.00,£35.00,Save 63%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-side-split-stretch-flared-jeans_bqq12564?colour=mid%20wash,https://mediahub.debenhams.com/bqq12564_mid%20wash_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Side Split Stretch Flared Jeans mid wash,,,,
367,Dresses,Dorothy Perkins,,Petite Seam Front Mini Dress,£35.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-seam-front-mini-dress_bqq19131?colour=mid%20wash,https://mediahub.debenhams.com/bqq19131_mid%20wash_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Seam Front Mini Dress mid wash,,,,
368,Dresses,Dorothy Perkins,,Petite Frill Sleeve Empire Seam Midi Dress,£19.50,£39.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-frill-sleeve-empire-seam-midi-dress_bqq17469?colour=floral,https://mediahub.debenhams.com/bqq17469_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Frill Sleeve Empire Seam Midi Dress floral,,,,
369,Dresses,Dorothy Perkins,,Petite Poplin Square Neck Midi Dress,£22.00,£49.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-poplin-square-neck-midi-dress_bqq16756?colour=pastel%20blue,https://mediahub.debenhams.com/bqq16756_pastel%20blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Poplin Square Neck Midi Dress pastel blue,,,,
370,Tops,Dorothy Perkins,,Petite Button Shoulder Roll Sleeve Blouse,£11.00,£22.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-shoulder-roll-sleeve-blouse_bqq16600?colour=black,https://mediahub.debenhams.com/bqq16600_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Button Shoulder Roll Sleeve Blouse black,,,,
371,Trousers,Dorothy Perkins,,Petite Faux Leather Seam Detail Legging,£10.00,£35.00,Save 71%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-faux-leather-seam-detail-legging_bqq14261?colour=black,https://mediahub.debenhams.com/bqq14261_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Faux Leather Seam Detail Legging black,,,,
372,Trousers,Dorothy Perkins,,Petite High Waist Pleat Detail Wide Leg Trouser,£19.50,£39.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-high-waist-pleat-detail-wide-leg-trouser_bqq13871?colour=black,https://mediahub.debenhams.com/bqq13871_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite High Waist Pleat Detail Wide Leg Trouser black,,,,
373,Coats & Jackets,Dorothy Perkins,,Petite Dolly Coat,£68.00,£85.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-dolly-coat_bqq11639?colour=black,https://mediahub.debenhams.com/bqq11639_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Dolly Coat black,https://mediahub.debenhams.com/bqq11639_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq11639_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
374,Trousers,Dorothy Perkins,,Petite Slim Ankle Grazer Trouser,£13.00,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-slim-ankle-grazer-trouser_bqq15661?colour=green,https://mediahub.debenhams.com/bqq15661_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Slim Ankle Grazer Trouser green,,,,
375,Dresses,Dorothy Perkins,Black,Petite Black Bardot Midi Dress,£13.50,£45.00,Save 70%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-bardot-midi-dress_bqq10286?colour=black,https://mediahub.debenhams.com/bqq10286_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black Bardot Midi Dress black,,,,
376,Dresses,Dorothy Perkins,Blue,Petite Blue Floral Long Sleeve Lace Trim Button Front Mini Dress,£31.50,£35.00,Save 10%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-floral-long-sleeve-lace-trim-button-front-mini-dress_bqq19596?colour=floral,https://mediahub.debenhams.com/bqq19596_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Floral Long Sleeve Lace Trim Button Front Mini Dress floral,,,,
377,Dresses,Dorothy Perkins,,Petite Animal Tie Front Mini Dress,£20.30,£29.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-animal-tie-front-mini-dress_bqq18653?colour=black,https://mediahub.debenhams.com/bqq18653_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Animal Tie Front Mini Dress black,,,,
378,Trousers,Dorothy Perkins,,Petite Skinny Pull On Jegging,£20.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-pull-on-jegging_bqq20206?colour=indigo,https://mediahub.debenhams.com/bqq20206_indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Skinny Pull On Jegging indigo,https://mediahub.debenhams.com/bqq20206_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,indigo,https://mediahub.debenhams.com/bqq20206_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,mid wash
379,Dresses,Dorothy Perkins,,Petite Floral Tiered Strappy Midi Dress,£19.25,£35.00,Save 45%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-tiered-strappy-midi-dress_bqq17687?colour=floral,https://mediahub.debenhams.com/bqq17687_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Floral Tiered Strappy Midi Dress floral,,,,
380,Dresses,Dorothy Perkins,Black,Petite Black Floral Square Neck Puff Sleeve Mini Dress,£10.00,£45.00,Save 78%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-floral-square-neck-puff-sleeve-mini-dress_bqq10282?colour=black,https://mediahub.debenhams.com/bqq10282_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black Floral Square Neck Puff Sleeve Mini Dress black,,,,
381,Dresses,Dorothy Perkins,,Petite Navy Spot Sleeveless Tie Front Midi Dress,£24.50,£35.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-spot-sleeveless-tie-front-midi-dress_bqq10028?colour=navy,https://mediahub.debenhams.com/bqq10028_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Navy Spot Sleeveless Tie Front Midi Dress navy,,,,
382,Dresses,Dorothy Perkins,,Petite Lilac Spot Flutter Sleeve Shirred Waist Midi Dress,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lilac-spot-flutter-sleeve-shirred-waist-midi-dress_bqq10290?colour=lilac,https://mediahub.debenhams.com/bqq10290_lilac_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Lilac Spot Flutter Sleeve Shirred Waist Midi Dress lilac,,,,
383,Dresses,Dorothy Perkins,Blue,Petite Blue Bardot Midi Dress,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-bardot-midi-dress_bqq11184?colour=blue,https://mediahub.debenhams.com/bqq11184_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Bardot Midi Dress blue,,,,
384,Dresses,Dorothy Perkins,Red,Petite Red Ditsy Floral Button Through Midi Dress,£24.50,£35.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-ditsy-floral-button-through-midi-dress_bqq09299?colour=red,https://mediahub.debenhams.com/bqq09299_red_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Ditsy Floral Button Through Midi Dress red,,,,
385,Blazers,Dorothy Perkins,,Petite Straight Fit Blazer,£23.60,£59.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-straight-fit-blazer_bqq09114?colour=sage,https://mediahub.debenhams.com/bqq09114_sage_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Straight Fit Blazer sage,,,,
386,Dresses,Dorothy Perkins,,Petite Safari Ruffle Sleeve Button Midi Dress,£24.50,£35.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-safari-ruffle-sleeve-button-midi-dress_bqq04605?colour=green,https://mediahub.debenhams.com/bqq04605_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Safari Ruffle Sleeve Button Midi Dress green,,,,
387,Dresses,Dorothy Perkins,,Petite Broderie Square Neck Mini Dress,£12.25,£49.00,Save 75%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-broderie-square-neck-mini-dress_bqq12047?colour=white,https://mediahub.debenhams.com/bqq12047_white_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Broderie Square Neck Mini Dress white,,,,
388,Dresses,Dorothy Perkins,,Petite Navy Floral Chiffon Ruffle Front Midi Dress,£24.50,£49.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-floral-chiffon-ruffle-front-midi-dress_bqq18779?colour=floral,https://mediahub.debenhams.com/bqq18779_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Navy Floral Chiffon Ruffle Front Midi Dress floral,,,,
389,Dresses,Dorothy Perkins,,Petite Poplin Shirt Dress,£31.50,£45.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-poplin-shirt-dress_bqq17575?colour=navy,https://mediahub.debenhams.com/bqq17575_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Poplin Shirt Dress navy,,,,
390,Dresses,Dorothy Perkins,Blue,Petite Blue Floral V Neck Midi Dress,£29.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-floral-v-neck-midi-dress_bqq11368?colour=blue,https://mediahub.debenhams.com/bqq11368_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Floral V Neck Midi Dress blue,,,,
391,Dresses,Dorothy Perkins,,Petite Floral Ruffle Sleeve Button Midi Dress,£35.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-ruffle-sleeve-button-midi-dress_bqq04606?colour=rust,https://mediahub.debenhams.com/bqq04606_rust_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Floral Ruffle Sleeve Button Midi Dress rust,,,,
392,Tops,Dorothy Perkins,,Petite Tie Front Frill Detail Vest Top,£12.60,£18.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-tie-front-frill-detail-vest-top_bqq17400?colour=red,https://mediahub.debenhams.com/bqq17400_red_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Tie Front Frill Detail Vest Top red,,,,
393,Tops,Dorothy Perkins,,Petite Tie Front Frill Detail Vest Top,£12.60,£18.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-tie-front-frill-detail-vest-top_bqq17399?colour=blue,https://mediahub.debenhams.com/bqq17399_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Tie Front Frill Detail Vest Top blue,,,,
394,Trousers,Dorothy Perkins,,Petite Tie Waist Formal Straight Leg Trousers,£14.00,£35.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-tie-waist-formal-straight-leg-trousers_bqq14312?colour=black,https://mediahub.debenhams.com/bqq14312_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Tie Waist Formal Straight Leg Trousers black,,,,
395,Trousers,Dorothy Perkins,,Petite Straight Leg Trousers,£39.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-straight-leg-trousers_bqq20098?colour=navy,https://mediahub.debenhams.com/bqq20098_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Straight Leg Trousers navy,,,,
396,Trousers,Dorothy Perkins,,Petite Belted Straight Leg Trouser,£10.15,£29.00,Save 65%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-belted-straight-leg-trouser_bqq16668?colour=navy,https://mediahub.debenhams.com/bqq16668_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Belted Straight Leg Trouser navy,,,,
397,Dresses,Dorothy Perkins,,Petite Lace Blazer Dress,£27.60,£69.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-blazer-dress_bqq16517?colour=peach,https://mediahub.debenhams.com/bqq16517_peach_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Lace Blazer Dress peach,,,,
398,Dresses,Dorothy Perkins,Green,Petite Green Floral Shirred Cuff Midi Dress,£11.70,£39.00,Save 70%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-floral-shirred-cuff-midi-dress_bqq13338?colour=black,https://mediahub.debenhams.com/bqq13338_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Floral Shirred Cuff Midi Dress black,,,,
399,Coats & Jackets,Wallis,,Petite Double Breasted Pea Coat,£76.00,£95.00,Save 20%,https://www.dorothyperkins.com/product/wallis-petite-double-breasted-pea-coat_byy11700?colour=forest,https://mediahub.debenhams.com/byy11700_forest_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Double Breasted Pea Coat forest,https://mediahub.debenhams.com/byy11700_forest_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,forest,https://mediahub.debenhams.com/byy11700_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
400,Jeans,Wallis,,Petite Faux Leather Jeans,£46.55,£49.00,Save 5%,https://www.dorothyperkins.com/product/wallis-petite-faux-leather-jeans_byy07347?colour=black,https://mediahub.debenhams.com/byy07347_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Faux Leather Jeans black,,,,
401,Trousers,River Island,Black,Petite Black Sequin Tailored Fringe Trousers,£49.00,,,https://www.riverisland.com/p/petite-black-sequin-tailored-fringe-trousers-914665,https://images.riverisland.com/image/upload/t_plp_portraitSmall/f_auto/q_auto/914665_main?_a=BATAV5fi0,Petite Black Sequin Tailored Fringe Trousers,,,,
402,Dresses,River Island,Brown,Petite Brown Leopard Mini Sweatshirt Dress,£28.00,,,https://www.riverisland.com/p/petite-brown-leopard-mini-sweatshirt-dress-919202,https://images.riverisland.com/image/upload/t_plp_portraitSmall/f_auto/q_auto/919202_main?_a=BATAV5fi0,Petite Brown Leopard Mini Sweatshirt Dress,https://images.riverisland.com/is/image/RiverIsland/919202_swatch,,https://images.riverisland.com/is/image/RiverIsland/919203_swatch,
